+-----------------------------------------+--------------------+----------+-----------------------------------+
| File                                    | Execution Time     | Action   | Signature                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.066041946411133    | Execute  | test(140, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.101804733276367    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.106096267700195    | Execute  | test(150)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.081062316894531    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.066995620727539    | Execute  | test(160, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.076770782470703    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.059127807617188    | Execute  | test(170)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.10228157043457     | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.102758407592773    | Execute  | test(180, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.082015991210938    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.07176399230957     | Execute  | test(190)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.078916549682617    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.071048736572266    | Execute  | test(200, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.10228157043457     | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.075817108154297    | Execute  | test(210)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079154968261719    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.05793571472168     | Execute  | test(220, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.088930130004883    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.076055526733398    | Execute  | test(230)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.134944915771484    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.107049942016602    | Execute  | test(240, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.089883804321289    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.073909759521484    | Execute  | test(250)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.129938125610352    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.151157379150391    | Execute  | test(260, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.100135803222656    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.06103515625        | Execute  | test(270)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079870223999023    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.06103515625        | Execute  | test(280, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.080108642578125    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.056982040405273    | Execute  | test(290)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.093221664428711    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.108718872070313    | Execute  | test(300, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.121116638183594    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.086069107055664    | Execute  | test(310)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.096797943115234    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.066041946411133    | Execute  | test(320, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079154968261719    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.068902969360352    | Execute  | test(330)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.077962875366211    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.056982040405273    | Execute  | test(340, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.077009201049805    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.075101852416992    | Execute  | test(350)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.081300735473633    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.058889389038086    | Execute  | test(360, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.092029571533203    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.059843063354492    | Execute  | test(370)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.086069107055664    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.076055526733398    | Execute  | test(380, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079870223999023    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.060319900512695    | Execute  | test(390)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.10991096496582     | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.113248825073242    | Execute  | test(400, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.131845474243164    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.08702278137207     | Execute  | test(410)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.091075897216797    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.05793571472168     | Execute  | test(420, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.097036361694336    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.06866455078125     | Execute  | test(430)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.095129013061523    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.070810317993164    | Execute  | test(440, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.115156173706055    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.074863433837891    | Execute  | test(450)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.111818313598633    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.132083892822266    | Execute  | test(460, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079870223999023    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.060319900512695    | Execute  | test(470)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.079154968261719    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.070810317993164    | Execute  | test(480, "dummy")                |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.082969665527344    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.075101852416992    | Execute  | test(490)                         |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.076055526733398    | Execute  | test-2(("key": false), (1, 2, 3)) |
| sass-prof-spec.scss:sass-prof-spec.scss | 0.072240829467773    | Execute  | test(500, "dummy")                |
+-----------------------------------------+----------------------+----------+-----------------------------------+
| Total Execution Time                    | 0.008670091629028322 |
+-----------------------------------------+----------------------+----------+-----------------------------------+
